year,aez,hybrid,sex,mar_stat,age,fam_exp,educ_yrs,hh_size,maize_area_ha,fert_use,maize_qua_kh,credit_acc,acc_ext,acc_ext_past,max_2m_air_temp_yr,precipitation_yr,dis_market_min,ext_km,Admin_1
2013,Dry mid altitude,1,1,0,64,37,7,6,1.620000005,0,98.76543427,1,1,1,32.48416138,763.2873535,10,27,Kitui
2010,Dry mid altitude,1,1,0,47,7,4,6,2.430000067,0,370.3703613,0,1,1,31.79509926,785.0289917,10,13,Kitui
2013,Dry mid altitude,0,0,3,35,18,7,5,0.202500001,0,222.222229,0,1,1,32.48416138,763.2873535,10,13,Kitui
2010,Dry mid altitude,1,1,0,57,23,2,7,2.490749836,0,325.2032776,0,1,1,31.79509926,785.0289917,30,5,Kitui
2013,Dry mid altitude,1,1,0,60,26,5,7,1.620000005,0,55.55555725,1,1,1,32.48416138,763.2873535,30,5,Kitui
2010,Dry mid altitude,0,1,0,42,15,4,7,1.012500048,0,568.888855,0,0,1,31.79509926,785.0289917,30,5,Kitui
2013,Dry mid altitude,0,1,0,45,10,3,8,1.215000033,0,370.3703613,0,1,1,32.48416138,763.2873535,30,5,Kitui
2010,Dry mid altitude,0,0,2,60,40,0,3,0.70875001,0,1015.872986,1,1,1,31.79509926,785.0289917,120,30,Kitui
2013,Dry mid altitude,1,1,0,53,26,16,9,5.670000076,0,47.61904526,1,1,1,32.48416138,763.2873535,120,30,Kitui
2010,Dry mid altitude,0,1,0,38,16,7,7,1.417500019,0,698.4126587,0,0,1,32.79452133,740.1295166,10,8,Kitui
2013,Dry mid altitude,1,1,0,41,15,7,8,1.82249999,0,790.1234741,1,1,1,33.27140045,710.4017944,10,8,Kitui
2010,Dry mid altitude,1,0,0,62,47,0,8,2.025000095,0,355.555542,0,0,1,32.79452133,740.1295166,4,25,Kitui
2013,Dry mid altitude,0,0,2,65,50,0,12,0.810000002,0,98.76543427,1,1,1,33.27140045,710.4017944,4,25,Kitui
2010,Dry mid altitude,1,1,0,27,3,2,6,0.810000002,0,388.8888855,0,0,1,32.79452133,740.1295166,10,4,Kitui
2013,Dry mid altitude,1,1,0,30,6,5,6,0.607500017,0,400,0,1,1,33.27140045,710.4017944,10,4,Kitui
2010,Dry mid altitude,0,1,0,41,14,12,6,0.810000002,0,444.444458,0,0,1,32.79452133,740.1295166,30,30,Kitui
2013,Dry mid altitude,0,1,0,44,5,5,7,1.012500048,0,355.555542,0,1,1,33.27140045,710.4017944,30,30,Kitui
2010,Dry mid altitude,0,1,0,62,7,1,3,5.264999866,0,136.7521362,0,0,1,32.79452133,740.1295166,120,18,Kitui
2013,Dry mid altitude,0,1,0,65,9,0,2,2.430000067,0,1370.370361,1,1,1,33.27140045,710.4017944,120,18,Kitui
2010,Dry mid altitude,1,1,0,60,42,0,7,1.82249999,0,271.60495,1,0,1,32.79452133,740.1295166,15,40,Kitui
2013,Dry mid altitude,1,1,0,65,25,7,11,9.720000267,0,18.51851845,1,1,1,33.27140045,710.4017944,15,40,Kitui
2010,Dry mid altitude,0,1,0,64,40,4,4,1.215000033,0,888.888855,0,0,1,32.79452133,740.1295166,45,15,Kitui
2013,Dry mid altitude,1,1,0,67,43,4,4,1.215000033,0,1481.481445,0,1,1,33.27140045,710.4017944,45,15,Kitui
2010,Dry mid altitude,0,1,0,38,15,12,4,0.810000002,0,1444.444458,1,0,1,32.79452133,740.1295166,45,15,Kitui
2013,Dry mid altitude,1,1,0,40,6,12,5,0.607500017,0,148.1481476,1,1,1,33.27140045,710.4017944,45,15,Kitui
2010,Dry mid altitude,1,1,0,40,25,12,8,2.430000067,0,370.3703613,1,0,1,32.79452133,740.1295166,30,12,Kitui
2013,Dry mid altitude,1,1,0,50,30,7,5,2.835000038,0,444.4444275,1,1,1,33.27140045,710.4017944,30,12,Kitui
2010,Dry mid altitude,0,0,2,56,37,4,7,0.810000002,0,500,0,0,1,33.26417923,679.6288452,10,1,Kitui
2013,Dry mid altitude,0,0,2,59,40,0,7,0.405000001,0,271.60495,0,1,1,33.95922089,711.5513916,10,1,Kitui
2010,Dry mid altitude,1,0,3,33,24,8,3,2.835000038,0,31.74603081,1,0,1,33.26417923,679.6288452,15,1,Kitui
2013,Dry mid altitude,1,1,0,70,40,9,5,1.620000005,0,259.2592468,1,1,1,33.95922089,711.5513916,15,1,Kitui
2010,Dry mid altitude,0,1,0,42,7,12,6,2.430000067,0,185.1851807,0,0,1,33.26417923,679.6288452,15,1,Kitui
2013,Dry mid altitude,0,1,0,45,10,12,5,3.24000001,0,166.6666718,1,1,1,33.95922089,711.5513916,15,1,Kitui
2010,Dry mid altitude,1,0,2,87,57,0,7,1.113749981,0,282.8282776,0,0,1,35.39379883,370.6805725,20,1,Kitui
2013,Dry mid altitude,1,0,2,89,60,0,2,1.620000005,0,277.777771,0,1,1,36.14625931,385.8251343,20,1,Kitui
2010,Dry mid altitude,0,1,0,89,33,0,5,1.215000033,0,103.7036972,1,0,1,33.26417923,679.6288452,40,3,Kitui
2013,Dry mid altitude,0,1,0,92,36,0,8,2.835000038,0,35.27336884,1,1,1,33.95922089,711.5513916,40,3,Kitui
2010,Dry mid altitude,1,1,0,71,60,3,8,0.810000002,0,0,1,0,1,33.26417923,679.6288452,15,0.8,Kitui
2013,Dry mid altitude,1,1,0,83,60,1,5,2.430000067,0,259.2592468,1,1,1,33.95922089,711.5513916,15,0.8,Kitui
2010,Dry mid altitude,1,1,0,53,26,14,5,1.620000005,0,83.33333588,0,1,1,33.26417923,679.6288452,20,1,Kitui
2013,Dry mid altitude,1,0,2,65,45,0,8,2.430000067,0,129.6296234,0,1,1,33.95922089,711.5513916,20,1,Kitui
2010,Dry mid altitude,0,1,0,40,18,8,6,1.012500048,0,622.222168,1,0,1,33.26417923,679.6288452,10,0.2,Kitui
2013,Dry mid altitude,0,1,0,66,40,6,8,20.04750061,0,8.978675842,1,1,1,33.95922089,711.5513916,10,0.2,Kitui
2010,Dry mid altitude,0,1,0,48,26,7,7,0.303750008,0,355.555542,0,0,1,33.88417816,553.331665,180,25,Kitui
2013,Dry mid altitude,0,0,0,50,29,7,6,0.810000002,0,666.666687,0,1,1,34.9946785,503.4341125,180,25,Kitui
2010,Dry mid altitude,0,1,0,32,7,6,5,1.82249999,0,74.07407379,0,0,1,33.26417923,679.6288452,60,12,Kitui
2013,Dry mid altitude,0,1,0,35,10,8,5,2.025000095,0,227.1604767,0,1,1,33.95922089,711.5513916,60,12,Kitui
2010,Dry mid altitude,0,1,0,64,37,0,6,1.82249999,0,172.8395081,0,0,1,33.88417816,553.331665,40,4,Kitui
2013,Dry mid altitude,0,1,0,67,40,2,8,1.620000005,0,0,0,1,1,34.9946785,503.4341125,40,4,Kitui
2010,Dry mid altitude,0,1,0,53,30,7,7,0.453599989,0,209.4356384,0,0,1,33.88417816,553.331665,15,1.3,Kitui
2013,Dry mid altitude,0,1,0,55,20,7,7,0.810000002,0,111.1111145,0,1,1,34.9946785,503.4341125,15,1.3,Kitui
2010,Dry mid altitude,0,1,0,32,7,6,6,1.518750072,0,49.38271332,0,0,1,33.88417816,553.331665,180,15,Kitui
2013,Dry mid altitude,0,1,0,35,10,6,8,1.620000005,0,55.55555725,0,1,1,34.9946785,503.4341125,180,15,Kitui
2010,Dry mid altitude,0,0,2,86,66,0,1,0.405000001,0,44.44444275,0,0,1,33.88417816,553.331665,300,50,Kitui
2013,Dry mid altitude,0,0,2,88,68,0,7,0.810000002,0,55.55555725,0,1,1,34.9946785,503.4341125,300,50,Kitui
2010,Dry mid altitude,1,1,0,39,13,5,8,1.620000005,0,888.888916,0,0,1,33.88417816,553.331665,120,20,Kitui
2013,Dry mid altitude,0,1,0,42,16,8,8,4.050000191,0,422.2221985,0,1,1,34.9946785,503.4341125,120,20,Kitui
2010,Dry mid altitude,0,0,0,65,45,0,13,1.215000033,0,0,0,0,1,33.88417816,553.331665,15,1,Kitui
2013,Dry mid altitude,0,1,0,59,29,7,7,1.215000033,0,148.1481476,0,1,1,34.9946785,503.4341125,15,1,Kitui
2010,Dry mid altitude,0,1,0,55,20,4,7,1.417500019,0,253.9682465,0,1,1,33.88417816,553.331665,20,10,Kitui
2013,Dry mid altitude,0,1,0,69,48,0,3,0.405000001,0,222.222229,1,1,1,34.9946785,503.4341125,20,10,Kitui
2010,Dry mid altitude,1,1,0,54,31,3,8,0.202500001,1,1111.111084,0,0,1,33.88417816,553.331665,15,0.5,Kitui
2013,Dry mid altitude,0,1,0,70,42,8,6,4.050000191,0,244.4444275,1,1,1,34.9946785,503.4341125,15,0.5,Kitui
2010,Dry mid altitude,0,1,0,41,11,8,8,0.810000002,0,1777.777832,0,0,1,34.98741913,638.1376953,10,18,Kitui
2013,Dry mid altitude,0,1,0,44,14,8,7,8.100000381,0,199.9999847,1,1,1,35.53910065,645.2404785,10,18,Kitui
2010,Dry mid altitude,1,1,0,39,17,8,6,1.457999945,0,281.2071533,0,1,1,34.98741913,638.1376953,30,2,Kitui
2013,Dry mid altitude,1,1,0,42,20,8,5,0.810000002,0,666.666687,0,1,1,35.53910065,645.2404785,30,2,Kitui
2010,Dry mid altitude,0,1,0,30,21,8,6,0.810000002,0,666.666687,1,0,1,34.98741913,638.1376953,20,9,Kitui
2013,Dry mid altitude,0,1,0,35,7,7,6,1.620000005,0,0,1,1,1,35.53910065,645.2404785,20,9,Kitui
2010,Dry mid altitude,1,0,3,36,25,9,8,2.430000067,0,12.34567833,0,0,1,34.98741913,638.1376953,60,4,Kitui
2013,Dry mid altitude,0,0,1,37,20,8,5,0.810000002,0,777.777771,0,1,1,35.53910065,645.2404785,60,4,Kitui
2010,Dry mid altitude,0,1,0,32,15,8,3,0.607500017,0,829.6295776,0,0,1,32.53379822,451.2247314,20,1,Makueni
2013,Dry mid altitude,1,1,0,37,15,12,8,3.24000001,0,1055.555542,0,1,1,32.93175888,401.6273193,20,1,Makueni
2010,Dry mid altitude,0,0,2,90,71,0,8,1.437750101,0,34.77655792,1,0,1,34.98741913,638.1376953,15,16,Kitui
2013,Dry mid altitude,1,1,0,61,37,8,12,7.289999962,0,296.2962952,1,1,1,35.53910065,645.2404785,15,16,Kitui
2010,Dry mid altitude,0,0,0,58,22,8,4,2.227499962,0,121.2121201,0,0,1,34.98741913,638.1376953,15,13,Kitui
2013,Dry mid altitude,0,1,0,46,20,8,12,4.050000191,0,266.6666565,0,1,1,35.53910065,645.2404785,15,13,Kitui
2010,Dry mid altitude,0,1,0,37,6,8,4,0.810000062,0,166.6666565,1,0,1,34.98741913,638.1376953,30,13,Kitui
2013,Dry mid altitude,1,1,0,48,17,12,7,4.050000191,0,222.2222137,1,1,1,35.53910065,645.2404785,30,13,Kitui
2010,Dry mid altitude,0,1,0,41,20,0,2,1.82249999,0,126.2002716,0,0,1,34.98741913,638.1376953,30,10,Kitui
2013,Dry mid altitude,0,0,2,39,15,12,4,4.050000191,0,244.4444275,0,1,1,35.53910065,645.2404785,30,10,Kitui
2010,Dry mid altitude,0,1,0,51,27,7,10,0.607500017,0,222.2222137,1,0,1,30.39616966,700.6009521,5,8,Machakos
2013,Dry mid altitude,1,1,0,54,30,10,8,2.025000095,1,888.888855,1,1,1,31.87405014,706.2674561,5,8,Machakos
2010,Dry mid altitude,0,1,0,82,43,0,6,1.620000005,0,583.333313,1,0,1,30.5237999,657.0202637,5,10,Machakos
2013,Dry mid altitude,0,1,0,46,10,8,6,0.810000002,0,283.9506226,1,1,1,31.20388031,824.1478882,5,10,Machakos
2010,Dry mid altitude,1,1,0,26,7,6,7,0.405000001,0,1000,1,0,1,30.5237999,657.0202637,30,2,Machakos
2013,Dry mid altitude,1,1,0,29,10,6,3,0.810000002,0,444.444458,1,1,1,31.20388031,824.1478882,30,2,Machakos
2010,Dry mid altitude,0,1,0,29,2,3,4,0.202500001,0,533.333313,0,0,1,30.5237999,657.0202637,30,2,Machakos
2013,Dry mid altitude,1,1,0,32,5,6,4,0.405000001,1,1000,0,1,1,31.20388031,824.1478882,30,2,Machakos
2010,Dry mid altitude,1,0,2,54,34,7,5,3.24000001,0,361.1111145,1,0,1,30.5237999,657.0202637,10,15,Machakos
2013,Dry mid altitude,0,1,0,78,20,8,4,0.405000001,0,474.7391663,1,1,1,31.20388031,824.1478882,10,15,Machakos
2010,Dry mid altitude,1,1,0,26,0,8,4,1.620000005,1,1472.222168,1,1,1,30.5237999,657.0202637,60,3,Machakos
2013,Dry mid altitude,1,1,0,29,3,11,6,0.15309,1,65.32105255,1,1,1,31.20388031,824.1478882,60,3,Machakos
2010,Dry mid altitude,1,0,0,48,26,7,8,1.215000033,0,370.3703613,0,1,1,30.39616966,700.6009521,60,5,Machakos
2013,Dry mid altitude,1,1,0,64,27,7,6,1.620000005,0,388.8888855,0,1,1,31.87405014,706.2674561,60,5,Machakos
2010,Dry mid altitude,1,0,2,70,45,0,2,0.202500001,1,222.222229,1,0,1,30.5237999,657.0202637,30,7,Machakos
2013,Dry mid altitude,0,1,0,32,20,12,6,0.506250024,0,474.7391968,1,1,1,31.20388031,824.1478882,30,7,Machakos
2010,Dry mid altitude,0,1,0,39,1,4,6,0.202500001,1,444.444458,1,0,1,30.5237999,657.0202637,5,2,Machakos
2013,Dry mid altitude,1,1,0,42,4,7,6,0.10125,0,1777.777832,1,1,1,31.20388031,824.1478882,5,2,Machakos
2010,Dry mid altitude,1,1,0,46,22,14,9,1.620000005,0,722.222229,0,0,1,30.5237999,657.0202637,30,10,Machakos
2013,Dry mid altitude,1,1,0,60,35,11,7,2.430000067,0,481.4814758,0,1,1,31.20388031,824.1478882,30,10,Machakos
2010,Dry mid altitude,1,1,0,34,17,8,7,0.202500001,1,2222.222168,1,0,1,30.5237999,657.0202637,20,1.5,Machakos
2013,Dry mid altitude,1,0,1,48,20,3,3,0.202500001,0,424.6913452,1,0,1,31.20388031,824.1478882,20,1.5,Machakos
2010,Dry mid altitude,1,1,0,49,25,10,4,1.012500048,1,1333.333252,1,0,1,30.5854702,704.0665283,20,1.5,Machakos
2013,Dry mid altitude,1,1,0,51,27,10,3,3.24000001,1,492.2839355,1,0,1,32.17177963,639.5969238,20,1.5,Machakos
2010,Dry mid altitude,1,1,0,39,10,12,3,1.215000033,1,1037.036987,1,0,0,30.5854702,704.0665283,10,1,Machakos
2013,Dry mid altitude,1,1,0,39,10,12,3,1.012500048,1,1066.666626,1,1,0,32.17177963,639.5969238,10,1,Machakos
2010,Dry mid altitude,0,0,0,71,48,0,3,1.215000033,0,594.2386475,0,0,1,30.5854702,704.0665283,15,7,Machakos
2013,Dry mid altitude,1,0,2,73,50,0,2,0.364499986,1,10.97393703,0,1,1,32.17177963,639.5969238,15,7,Machakos
2010,Dry mid altitude,1,0,2,60,32,3,2,0.10125,0,1777.777832,1,0,1,30.5854702,704.0665283,90,5,Machakos
2013,Dry mid altitude,1,1,0,62,45,12,6,3.644999981,1,370.3703613,1,1,1,32.17177963,639.5969238,90,5,Machakos
2010,Dry mid altitude,1,0,2,59,32,5,3,1.012500048,0,799.999939,1,0,1,30.5854702,704.0665283,30,4,Machakos
2013,Dry mid altitude,1,1,0,62,40,7,3,6.480000019,1,388.8888855,1,1,1,32.17177963,639.5969238,30,4,Machakos
2010,Dry mid altitude,1,1,0,48,28,12,5,0.354375005,1,1371.428589,0,1,1,30.5854702,704.0665283,20,17,Machakos
2013,Dry mid altitude,1,1,0,50,30,12,5,0.506250024,1,1386.666626,1,1,1,32.17177963,639.5969238,20,17,Machakos
2010,Dry mid altitude,1,0,2,58,20,0,5,2.835000038,1,317.4603271,0,0,1,30.5854702,704.0665283,30,1,Machakos
2013,Dry mid altitude,1,1,0,60,30,10,2,2.430000067,1,518.5184937,1,1,1,32.17177963,639.5969238,30,1,Machakos
2010,Dry mid altitude,1,1,0,40,17,8,5,1.620000005,1,194.4444427,0,0,1,30.5854702,704.0665283,10,10,Machakos
2013,Dry mid altitude,1,1,0,47,20,7,6,1.215000033,1,2814.814697,0,1,1,32.17177963,639.5969238,10,10,Machakos
2010,Dry mid altitude,1,1,0,80,52,0,3,0.810000002,0,555.555542,0,0,1,30.5854702,704.0665283,20,7,Machakos
2013,Dry mid altitude,1,1,0,49,30,1,5,0.810000002,0,1666.666626,1,1,1,32.17177963,639.5969238,20,7,Machakos
2010,Dry mid altitude,1,1,0,55,28,7,7,2.227499962,0,505.0505066,1,1,1,30.5854702,704.0665283,10,2.5,Machakos
2013,Dry mid altitude,1,0,2,62,34,7,6,42.93000031,1,85.72093964,1,1,1,32.17177963,639.5969238,10,2.5,Machakos
2010,Dry mid altitude,1,1,0,53,30,5,4,1.620000005,0,138.8888855,1,1,1,30.5854702,704.0665283,60,4,Machakos
2013,Dry mid altitude,1,1,0,55,32,7,4,0.70875001,0,1396.825317,1,1,1,32.17177963,639.5969238,60,4,Machakos
2010,Dry mid altitude,1,1,0,37,23,8,5,3.24000001,1,222.222229,1,0,1,30.5854702,704.0665283,5,4,Machakos
2013,Dry mid altitude,1,1,0,39,25,8,7,1.417500019,1,1594.356201,1,1,1,32.17177963,639.5969238,5,4,Machakos
2010,Dry mid altitude,1,1,3,33,1,4,1,0.607500017,0,592.5925903,1,0,1,32.33483124,703.6251221,15,40,Machakos
2013,Dry mid altitude,0,1,0,58,3,7,9,4.050000191,1,66.66666412,1,1,1,33.97515106,744.6596069,15,40,Machakos
2010,Dry mid altitude,0,1,0,83,65,0,3,0.526499987,0,273.5042725,0,0,1,32.33483124,703.6251221,20,1,Machakos
2013,Dry mid altitude,1,1,0,42,15,16,5,0.506250024,1,888.888855,0,1,1,33.97515106,744.6596069,20,1,Machakos
2010,Dry mid altitude,0,0,2,62,41,0,12,4.860000134,0,129.6296234,1,0,1,32.33483124,703.6251221,10,12,Machakos
2013,Dry mid altitude,1,1,0,67,26,8,3,4.050000191,1,133.3333282,1,1,1,33.97515106,744.6596069,10,12,Machakos
2010,Dry mid altitude,0,1,0,57,34,3,8,1.215000033,0,740.7407227,1,0,1,32.33483124,703.6251221,60,3,Machakos
2013,Dry mid altitude,0,1,0,59,36,0,8,1.215000033,0,0,1,1,1,33.97515106,744.6596069,60,3,Machakos
2010,Dry mid altitude,1,1,0,35,10,9,4,0.810000002,0,444.444458,0,0,1,32.33483124,703.6251221,120,5,Machakos
2013,Dry mid altitude,1,1,0,37,10,8,4,0.810000002,0,1000,0,1,1,33.97515106,744.6596069,120,5,Machakos
2010,Dry mid altitude,0,1,0,47,18,8,7,4.050000191,1,88.8888855,1,0,1,32.33483124,703.6251221,25,5,Machakos
2013,Dry mid altitude,1,1,0,53,30,6,8,3.24000001,0,0,1,1,1,33.97515106,744.6596069,25,5,Machakos
2010,Dry mid altitude,0,1,0,84,47,7,9,8.707500458,0,237.7260895,0,0,1,32.33483124,703.6251221,90,5,Machakos
2013,Dry mid altitude,0,1,0,87,50,0,5,2.430000067,0,55.55555344,0,1,1,33.97515106,744.6596069,90,5,Machakos
2010,Dry mid altitude,0,0,2,72,52,0,8,3.24000001,0,250,1,0,1,32.33483124,703.6251221,100,6,Machakos
2013,Dry mid altitude,0,0,1,75,55,0,5,1.620000005,0,0,1,1,1,33.97515106,744.6596069,100,6,Machakos
2010,Dry mid altitude,1,0,2,62,43,1,6,4.454999924,1,222.222229,1,0,1,32.33483124,703.6251221,5,2,Machakos
2013,Dry mid altitude,1,1,0,32,15,8,5,3.644999981,1,0,1,1,1,33.97515106,744.6596069,5,2,Machakos
2010,Dry mid altitude,0,1,0,28,10,12,5,0.810000002,1,166.6666718,1,0,1,32.33483124,703.6251221,40,16,Machakos
2013,Dry mid altitude,1,1,0,61,37,12,4,3.644999981,1,839.5061646,1,1,1,33.97515106,744.6596069,40,16,Machakos
2010,Dry mid altitude,0,1,0,35,6,12,4,0.810000002,0,277.777771,0,0,1,32.33483124,703.6251221,30,1.5,Machakos
2013,Dry mid altitude,1,0,0,53,37,7,6,2.733749866,1,427.983551,1,1,1,33.97515106,744.6596069,30,1.5,Machakos
2010,Dry mid altitude,1,0,1,54,24,7,8,0.405000001,0,155.5555573,0,0,1,32.33483124,703.6251221,25,1.5,Machakos
2013,Dry mid altitude,1,1,0,79,48,4,6,2.430000067,0,148.1481476,0,1,1,33.97515106,744.6596069,25,1.5,Machakos
2010,Dry mid altitude,1,1,0,62,31,12,5,0.405000001,0,1888.888916,1,0,1,31.14620018,995.4794312,60,12,Machakos
2013,Dry mid altitude,1,1,0,65,34,12,5,1.620000005,1,1277.777832,1,1,1,32.74819946,1037.551392,60,12,Machakos
2010,Dry mid altitude,1,1,0,40,13,8,4,0.810000002,0,2000,0,1,1,31.14620018,995.4794312,60,5,Machakos
2013,Dry mid altitude,1,1,0,40,16,8,6,0.911249995,0,1481.481445,0,1,1,32.74819946,1037.551392,60,5,Machakos
2010,Dry mid altitude,0,0,2,67,47,5,2,2.430000067,0,370.3703613,0,0,1,31.14620018,995.4794312,10,1,Machakos
2013,Dry mid altitude,0,1,0,33,10,8,4,1.620000005,0,500,1,1,1,32.74819946,1037.551392,10,1,Machakos
2010,Dry mid altitude,1,1,0,57,27,1,5,1.215000033,0,666.666626,1,0,1,31.14620018,995.4794312,60,3,Machakos
2013,Dry mid altitude,0,1,0,60,30,4,6,1.215000033,0,407.4074097,1,1,1,32.74819946,1037.551392,60,3,Machakos
2010,Dry mid altitude,0,1,0,49,40,6,6,1.215000033,0,666.666626,1,1,1,31.14620018,995.4794312,60,3,Machakos
2013,Dry mid altitude,1,1,0,51,31,7,5,2.430000067,0,314.8148193,1,1,1,32.74819946,1037.551392,60,3,Machakos
2010,Dry mid altitude,0,1,0,77,47,0,4,0.810000002,0,666.666687,1,0,1,31.14620018,995.4794312,30,1.5,Machakos
2013,Dry mid altitude,1,1,0,80,50,2,9,4.050000191,0,199.9999847,1,1,1,32.74819946,1037.551392,30,1.5,Machakos
2010,Dry mid altitude,1,1,1,57,13,5,1,0.810000002,0,388.8888855,0,0,1,31.14620018,995.4794312,60,3,Machakos
2013,Dry mid altitude,1,1,0,46,20,12,7,1.620000005,0,222.222229,0,1,1,32.74819946,1037.551392,60,3,Machakos
2010,Dry mid altitude,0,1,0,50,24,7,8,1.417500019,0,380.9523621,1,0,1,32.33483124,703.6251221,60,3,Machakos
2013,Dry mid altitude,1,1,0,78,45,7,7,1.620000005,0,555.555542,1,1,1,33.97515106,744.6596069,60,3,Machakos
2010,Dry mid altitude,1,1,0,43,17,4,2,1.620000005,0,166.6666718,1,0,1,31.14620018,995.4794312,60,3,Machakos
2013,Dry mid altitude,0,1,0,45,20,7,4,1.620000005,0,0,1,1,1,32.74819946,1037.551392,60,3,Machakos
2010,Dry mid altitude,1,0,2,60,7,7,2,2.025000095,1,1333.333252,1,0,1,31.14620018,995.4794312,60,4,Machakos
2013,Dry mid altitude,1,0,2,62,10,7,3,1.620000005,1,1111.111084,1,1,1,32.74819946,1037.551392,60,4,Machakos
2010,Dry mid altitude,0,0,2,42,22,7,6,3.644999981,0,24.69135857,0,0,1,31.14620018,995.4794312,30,1.5,Machakos
2013,Dry mid altitude,1,0,2,45,25,7,1,8.505000114,1,232.8042297,1,1,1,32.74819946,1037.551392,30,1.5,Machakos
2010,Dry mid altitude,1,1,0,73,48,0,6,1.82249999,0,1580.246948,0,0,1,31.59589958,635.9404297,30,2,Machakos
2013,Dry mid altitude,0,1,0,75,50,0,4,0.810000002,0,222.222229,0,1,1,32.54529953,568.3751221,30,2,Machakos
2010,Dry mid altitude,1,1,0,58,36,7,7,2.835000038,0,1904.761841,0,0,1,31.59589958,635.9404297,30,5,Machakos
2013,Dry mid altitude,1,0,2,64,40,0,7,3.24000001,0,44.75308609,0,1,1,32.54529953,568.3751221,30,5,Machakos
2010,Dry mid altitude,1,0,0,45,9,7,6,0.810000002,0,1222.222168,0,0,1,31.59589958,635.9404297,5,0.2,Machakos
2013,Dry mid altitude,1,0,0,47,11,9,6,2.126250029,1,0,1,1,1,32.54529953,568.3751221,5,0.2,Machakos
2010,Dry mid altitude,1,1,0,43,22,7,10,1.012500048,0,533.333313,1,0,1,31.59589958,635.9404297,15,5,Machakos
2013,Dry mid altitude,1,1,0,70,24,2,9,5.264999866,0,170.9401703,1,1,1,32.54529953,568.3751221,15,5,Machakos
2010,Dry mid altitude,1,1,0,47,12,7,6,3.118499756,1,1154.401245,1,0,1,31.59589958,635.9404297,10,8,Machakos
2013,Dry mid altitude,1,1,0,46,14,11,5,0.810000002,0,2222.222168,1,1,1,32.54529953,568.3751221,10,8,Machakos
2010,Dry mid altitude,1,0,2,81,40,0,5,0.567000032,0,317.4602966,0,0,1,31.59589958,635.9404297,20,6.2,Machakos
2013,Dry mid altitude,0,0,2,83,42,1,1,0.405000001,0,0,0,0,1,32.54529953,568.3751221,20,6.2,Machakos
2010,Dry mid altitude,1,0,0,52,24,12,4,1.215000033,0,707.8189087,0,0,1,31.59589958,635.9404297,5,3,Machakos
2013,Dry mid altitude,0,1,0,54,27,12,5,2.025000095,0,222.2222137,0,1,1,32.54529953,568.3751221,5,3,Machakos
2010,Dry mid altitude,1,1,0,54,28,8,5,1.215000033,0,296.2962952,1,0,1,31.59589958,635.9404297,20,8,Machakos
2013,Dry mid altitude,1,1,0,56,30,8,4,2.227499962,0,323.2323303,1,0,1,32.54529953,568.3751221,20,8,Machakos
2010,Dry mid altitude,0,1,0,34,8,8,5,1.113749981,0,1212.121216,0,1,0,31.59589958,635.9404297,20,1.5,Machakos
2013,Dry mid altitude,1,1,0,72,40,4,6,6.480000019,1,680.555542,0,0,0,32.54529953,568.3751221,20,1.5,Machakos
2010,Dry mid altitude,1,1,0,60,22,5,6,0.506250024,1,533.333313,1,0,1,30.5854702,704.0665283,30,1.5,Machakos
2013,Dry mid altitude,1,1,0,63,25,8,7,0.201690003,0,713.96698,1,0,1,32.17177963,639.5969238,30,1.5,Machakos
2010,Dry mid altitude,1,1,0,40,20,12,9,0.202500016,1,355.555542,0,0,1,30.5854702,704.0665283,5,4,Machakos
2013,Dry mid altitude,1,1,0,43,23,12,10,0.405000001,1,1323.456787,1,1,1,32.17177963,639.5969238,5,4,Machakos
2010,Dry mid altitude,1,1,0,32,2,10,4,1.012500048,1,755.555542,1,0,0,30.5854702,704.0665283,30,8,Machakos
2013,Dry mid altitude,1,1,0,35,5,12,6,0.810000002,1,629.6296387,1,1,0,32.17177963,639.5969238,30,8,Machakos
2010,Dry mid altitude,1,0,2,79,50,0,7,1.215000033,1,1074.074097,1,0,1,30.5854702,704.0665283,5,2,Machakos
2013,Dry mid altitude,1,0,0,30,10,10,7,0.810000002,1,1955.555542,1,1,1,32.17177963,639.5969238,5,2,Machakos
2010,Dry mid altitude,1,1,0,68,30,12,3,0.810000002,1,666.666687,1,0,1,30.5854702,704.0665283,10,7,Machakos
2013,Dry mid altitude,1,1,0,70,19,12,3,1.215000033,1,1111.111084,1,1,1,32.17177963,639.5969238,10,7,Machakos
2010,Dry mid altitude,1,0,3,47,13,6,5,0.405000001,1,2111.111084,1,0,1,30.5854702,704.0665283,30,4,Machakos
2013,Dry mid altitude,1,1,0,54,28,12,5,2.227499962,1,1343.209839,1,1,1,32.17177963,639.5969238,30,4,Machakos
2010,Dry mid altitude,1,1,0,30,7,9,4,0.607500017,1,1037.036987,0,0,0,30.5854702,704.0665283,30,4,Machakos
2013,Dry mid altitude,1,1,0,33,11,10,4,0.202500001,1,266.6666565,1,0,0,32.17177963,639.5969238,30,4,Machakos
2010,Dry mid altitude,1,1,0,62,40,12,5,1.215000033,1,740.7407227,1,0,1,30.5854702,704.0665283,12,4,Machakos
2013,Dry mid altitude,0,0,2,65,10,8,8,3.24000001,1,555.555542,1,1,1,32.17177963,639.5969238,12,4,Machakos
2010,Dry mid altitude,0,0,2,57,40,4,5,0.405000001,1,1333.333374,1,0,0,30.5854702,704.0665283,10,0.5,Machakos
